Unnamed: 0,P_A1,O_A1,P_A2,O_A2,P_B1,O_B1,P_B2,O_B2,EVA,EVB,EVD,SDA,SDB,SDD,skewness_a,skewness_b,skewness_diff,evd_bins,sdd_bins,skew,original_EVA,original_SDA,original_skewness_A,new_OA1,new_PA1,new_OA2,new_PA2,new_OA3,new_PA3,new_OA4,new_PA4,new_OA5,new_PA5,new_OA6,new_PA6,new_OA7,new_PA7,new_EVA,new_SDA,new_skewness_A,original_EVB,original_SDB,original_skewness_B,new_OB1,new_PB1,new_OB2,new_PB2,new_OB3,new_PB3,new_OB4,new_PB4,new_OB5,new_PB5,new_OB6,new_PB6,new_OB7,new_PB7,new_EVB,new_SDB,new_skewness_B,original_EVD,original_SDD,original_skewness_D,new_EVD,new_SDD,new_skewness_D,EUA,EUB,EUA_simple,EUB_simple,EUD_CC,EUD_SC,EUD_CS,EUD_SS,after_diff_CC,after_diff_CS,after_diff_SC,after_diff_SS,Skewness_cs_diff_a,Skewness_cs_diff_b
151,0.93,107,0.07,29,0.04,142,0.96,120,101.54,120.88,-19.34,19.90146728259,4.31110194729839,15.5903653352916,-3.37060574717937,4.6948553403343,-8.06546108751367,-21 to -19,14 to 16,lr,101.54,19.901467282589994,-3.370605747179368,119,0.31,111,0.15,106,0.06,101,0.27,88,0.11,66,0.03,41,0.07,101.7,20.586160399647138,-1.7850102112819386,120.88,4.311101947298394,4.694855340334297,155,0.02,132,0.03,124,0.15,122,0.25,120,0.2,118,0.22,116,0.13,121.2,5.808614292583043,4.019070132712568,-19.33999999999999,15.590365335291601,-8.065461087513665,-19.5,14.777546107064095,-5.804080343994507,93.92319867945807,123.47251456848987,92.40082372050074,122.92832206898959,-29.549315889031803,-31.07169084798913,-29.00512338953152,-30.527498348488848,-10.209315889031803,-9.66512338953152,-11.731690847989132,-11.187498348488848,-1.5855955358974294,0.675785207621729
121,0.93,125,0.07,69,0.03,192,0.97,139,121.08,140.59,-19.51,14.2882329208338,9.04112271789295,5.24711020294089,-3.37060574717933,5.51037758854834,-8.88098333572768,-21 to -19,4 to 6,lr,121.08,14.288232920833844,-3.3706057471793316,133,0.3,126,0.23,123,0.13,119,0.09,113,0.18,92,0.02,67,0.05000000000000001,121.10999999999999,14.965223018719099,-2.3808405670588866,140.58999999999997,9.04112271789295,5.510377588548345,195,0.02,160,0.05,143,0.23,141,0.1,139,0.15,137,0.2,135,0.25,140.89,9.490937782959069,4.042228397740471,-19.509999999999977,5.247110202940894,-8.880983335727677,-19.78,5.47428523576003,-6.4230689647993575,114.8405403752095,145.07540030138998,114.51854010702618,145.34328296918608,-30.234859926180476,-30.556860194363793,-30.502742593976578,-30.824742862159894,-10.724859926180475,-10.992742593976576,-11.046860194363791,-11.314742862159893,-0.989765180120445,1.4681491908078739
167,0.97,125,0.03,40,0.11,156,0.89,141,122.45,142.65,-20.2,14.4999137928472,4.6933463541486,9.80656743869858,-5.51037758854918,2.4928908111929,-8.00326839974209,-21 to -19,9 to 11,lr,122.45,14.499913792847185,-5.510377588549181,138,0.11,128,0.39,126,0.09,124,0.15,117,0.19,91,0.04,55,0.03,122.56,14.892494754069917,-3.048574225008484,142.65,4.693346354148605,2.4928908111929027,173,0.02,152,0.06,145,0.21,143,0.3,141,0.16,139,0.1,135,0.15000000000000002,142.64000000000001,5.950663828515269,2.5590437277865683,-20.200000000000003,9.806567438698579,-8.003268399742083,-20.080000000000013,8.941830925554648,-5.607617952795053,116.1776898742365,144.15777965211194,115.15546833324909,144.00400747525146,-27.980089777875435,-29.00231131886285,-27.82631760101495,-28.848539142002366,-7.780089777875435,-7.62631760101495,-8.802311318862852,-8.648539142002367,-2.461803363540697,-0.06615291659366562
153,0.95,158,0.05,20,0.13,169,0.87,126,151.1,131.59,19.51,30.0764027104306,14.4610476798882,15.6153550305424,-4.12948320967011,2.20039382376516,-6.32987703343527,19 to 21,14 to 16,lr,151.1,30.07640271043065,-4.129483209670111,182,0.21,166,0.23,154,0.31,137,0.06,116,0.12,86,0.03,53,0.04,150.98000000000002,30.430570155683906,-1.564970454372746,131.59,14.461047679888203,2.200393823765163,189,0.03,165,0.05,149,0.06,139,0.09,133,0.16,128,0.26,119,0.35000000000000003,131.58,15.393622055903544,1.9715033653880352,19.50999999999999,15.615355030542446,-6.329877033435274,19.400000000000006,15.036948099780362,-3.536473819760781,139.9162641008829,135.43234113906456,136.62599518858445,135.27448808651005,4.483922961818337,1.1936540495198926,4.6417760143728515,1.3515071020744074,-15.026077038181665,-14.86822398562715,-18.31634595048011,-18.158492897925594,-2.5645127552973648,0.22889045837712763
143,0.96,111,0.04,19,0.08,134,0.92,83,107.32,87.08,20.24,18.0282445068842,13.8359531655755,4.19229134130864,-4.69485534033444,3.09628107925281,-7.79113641958725,19 to 21,4 to 6,lr,107.32000000000001,18.02824450688419,-4.694855340334444,135,0.06,118,0.21,112,0.3,108,0.27,94,0.09,69,0.02,40,0.05,107.47999999999998,18.668947479705437,-2.3362008509449232,87.08,13.835953165575548,3.09628107925281,149,0.03,120,0.02,95,0.22,87,0.23,84,0.16,80,0.26,64,0.08,87.14,14.410426780633529,2.281435905763175,20.24000000000001,4.192291341308641,-7.791136419587254,20.339999999999975,4.258520699071909,-4.617636756708098,101.15751637078229,89.89738806012461,98.4440202411473,91.91990447612574,11.260128310657677,8.546632181022687,9.237611894656553,6.524115765021563,-8.979871689342321,-11.002388105343446,-11.693367818977311,-13.715884234978436,-2.3586544893895205,0.8148451734896351
152,0.96,142,0.04,9,0.06,184,0.94,113,136.68,117.26,19.42,26.062570863213,16.8615657635938,9.20100509961917,-4.69485534033445,3.70546845269267,-8.40032379302713,19 to 21,9 to 11,lr,136.68,26.062570863213015,-4.694855340334454,183,0.03,157,0.28,147,0.16,138,0.24,121,0.21,89,0.02,55,0.06,136.58,26.359506823914593,-1.635701277076375,117.25999999999999,16.86156576359384,3.7054684526926724,168,0.08,144,0.02,122,0.29,117,0.05,113,0.13,110,0.22,100,0.21,117.44,17.414545644374417,1.8037565658762251,19.420000000000016,9.201005099619174,-8.400323793027127,19.140000000000015,8.944961179540176,-3.4394578429526,129.06789613701184,120.02371533087471,123.84842056600642,124.05148161911038,9.044180806137135,3.8247052351317166,5.016414517901467,-0.2030610531039514,-10.375819193862867,-14.403585482098535,-15.595294764868285,-19.623061053103953,-3.059154063258079,1.9017118868164473
162,0.9,172,0.1,100,0.09,176,0.91,152,164.8,154.16,10.64,21.6,6.86836225020201,14.731637749798,-2.66666666666669,2.86531188703992,-5.53197855370661,9 to 11,14 to 16,lr,164.8,21.6,-2.666666666666689,185,0.3,172,0.31,164,0.1,155,0.04,143,0.19,116,0.03,87,0.03000000000000001,164.67999999999998,22.038548046547895,-1.5747858247760316,154.16,6.868362250202009,2.8653118870399226,190,0.03,173,0.02,161,0.06,156,0.14,154,0.34,152,0.21,146,0.2,154.14000000000001,7.951125706464462,2.840661226183581,10.640000000000015,14.731637749797994,-5.531978553706612,10.539999999999964,14.087422340083432,-4.415447050959613,156.20562256612186,156.37496234601034,155.5610817529062,156.40950673328976,-0.1693397798884746,-0.8138805931041304,-0.20388416716789948,-0.8484249803835553,-10.809339779888475,-10.8438841671679,-11.453880593104131,-11.488424980383556,-1.0918808418906576,0.02465066085634149
115,0.9,156,0.1,98,0.14,173,0.86,135,150.2,140.32,9.88000000000002,17.4,13.1855071954021,4.21449280459792,-2.66666666666669,2.07500550373519,-4.74167217040188,9 to 11,4 to 6,lr,150.20000000000002,17.400000000000002,-2.6666666666666914,168,0.25,158,0.14,152,0.22,145,0.28,129,0.05,108,0.02,84,0.0399999999999999,150.12999999999997,18.149190064573116,-2.0201129418042485,140.32,13.18550719540208,2.075005503735194,200,0.02,173,0.03,150,0.25,142,0.19,138,0.2,132,0.04,125,0.27,140.3,13.944532978913278,1.6748087108726841,9.880000000000024,4.214492804597922,-4.741672170401886,9.829999999999956,4.2046570856598375,-3.694921652676933,143.1536178169773,143.217804631226,142.75753807873,143.47678472830378,-0.06418681424869987,-0.4602665524959946,-0.32316691132649566,-0.7192466495737904,-9.94418681424872,-10.203166911326516,-10.340266552496015,-10.59924664957381,-0.6465537248624429,0.40019679286250986
138,0.91,155,0.09,100,0.06,163,0.94,139,150.05,140.44,9.61000000000001,15.7399968233796,5.6996842017782,10.0403126216014,-2.86531188703995,3.70546845269303,-6.57078033973299,9 to 11,9 to 11,lr,150.05,15.739996823379602,-2.865311887039952,163,0.34,154,0.33,150,0.09,145,0.03,138,0.12,120,0.02,100,0.06999999999999999,150.05,16.54592094747222,-1.9369950891268721,140.44,5.6996842017782,3.705468452693033,174,0.03,155,0.02,144,0.15,142,0.25,140,0.08,138,0.28,134,0.19,140.72,7.072594997594588,3.1276844951781646,9.610000000000014,10.040312621601402,-6.570780339732985,9.330000000000013,9.47332594987763,-5.064679584305036,143.53972649199483,142.86624771982778,143.15590893338907,142.73571209660068,0.6734787721670443,0.2896612135612884,0.8040143953941481,0.42019683678839215,-8.936521227832966,-8.805985604605862,-9.320338786438722,-9.189803163211618,-0.9283167979130797,0.5777839575148684
217,0.4,87,0.6,36,0.37,71,0.63,49,56.4,57.14,-0.739999999999995,24.9847953763884,10.6216947800245,14.3631005963639,0.408248290463863,0.538520463867706,-0.130272173403844,-1 to 1,14 to 16,ns,56.400000000000006,24.984795376388416,0.4082482904638626,114,0.06,89,0.14,73,0.08,60,0.19,50,0.21,36,0.24,11,0.08000000000000002,56.56,25.410753629123242,0.4146041439787778,57.14,10.621694780024514,0.5385204638677061,83,0.09,66,0.17,61,0.1,58,0.05,56,0.12,53,0.33,39,0.14,57.36000000000001,11.264563906339207,0.5159016078699799,-0.7399999999999949,14.363100596363902,-0.13027217340384356,-0.8000000000000043,14.146189722784035,-0.10129746389120203,55.42820830219547,57.064273507309494,55.74552059785042,57.121339181341824,-1.636065205114022,-1.3187529094590715,-1.6931308791463522,-1.3758185834914016,-0.8960652051140271,-0.9531308791463572,-0.5787529094590765,-0.6358185834914066,-0.006355853514915244,0.022618855997726284
254,0.53,199,0.47,181,0.6,194,0.4,187,190.54,191.2,-0.659999999999997,8.9837853936968,3.42928563989645,5.55449975380035,-0.120216584955119,-0.408248290463747,0.288031705508628,-1 to 1,4 to 6,ns,190.54,8.983785393696802,-0.12021658495511943,200,0.2,198,0.02,196,0.09,194,0.22,192,0.08,187,0.05,178,0.34,189.51000000000002,8.805106472950795,-0.3374794586853524,191.2,3.4292856398964493,-0.408248290463747,197,0.24,194,0.06,192,0.15,190,0.25,188,0.17,186,0.04,181,0.09,190.91,4.593680441650246,-0.41813170566869723,-0.6599999999999966,5.5544997538003535,0.28803170550862756,-1.3999999999999773,4.211426031300549,0.08065224698334483,188.2669870861514,189.921215119931,189.40619801457936,190.58809793516676,-1.6542280337795887,-0.5150171053516317,-2.321110849015355,-1.181899920587398,-0.9942280337795917,-1.6611108490153579,0.14498289464836533,-0.5218999205874009,0.21726287373023295,0.00988341520495023
309,0.51,174,0.49,125,0.45,167,0.55,137,149.99,150.5,-0.509999999999991,24.495099509902,14.9248115565993,9.57028795330268,-0.0400080024008013,0.201007563051842,-0.241015565452644,-1 to 1,9 to 11,ns,149.99,24.495099509901976,-0.040008002400801324,200,0.03,187,0.06,175,0.18,164,0.14,151,0.17,136,0.22,113,0.2,149.87,24.782112500753442,-0.03342626275042157,150.5,14.9248115565993,0.2010075630518423,184,0.08,163,0.21,155,0.15,151,0.04,147,0.18,140,0.23,122,0.11000000000000013,150.32,15.572976594087596,0.1964800561087012,-0.5099999999999909,9.570287953302676,-0.24101556545264363,-0.44999999999998863,9.209135906665846,-0.22990631885912277,148.07293458977196,149.1749061299639,147.2660874649946,149.52199959617127,-1.1019715401919257,-1.9088186649692886,-1.4490650063993087,-2.2559121311766717,-0.5919715401919347,-0.9390650063993177,-1.3988186649692977,-1.7459121311766808,-0.006581739650379753,0.0045275069431411075
234,0.41,146,0.59,111,0.48,138,0.52,132,125.35,134.88,-9.53,17.2141656783011,2.99759903923123,14.2165666390699,0.365977655713009,0.0800640769025484,0.28591357881046,-11 to -9,14 to 16,ns,125.35,17.21416567830111,0.3659776557130087,165,0.07,142,0.21,133,0.09,127,0.15,121,0.03,116,0.28,99,0.17,125.33,17.805086351938876,0.3633858045750475,134.88,2.9975990392312313,0.08006407690254837,142,0.17,140,0.03,138,0.12,136,0.24,134,0.1,132,0.14,129,0.2,135.22,4.348746945960411,0.0725628415654545,-9.530000000000001,14.21656663906988,0.28591357881046037,-9.89,13.456339405978465,0.290822963009593,124.82215158483989,134.77385380089535,124.76151119519609,134.61465257117445,-9.951702216055466,-10.01234260569926,-9.79250098633456,-9.853141375978353,-0.42170221605546665,-0.26250098633456,-0.4823426056992606,-0.3231413759783539,0.002591851137961232,0.007501235337093862
329,0.57,88,0.43,17,0.63,91,0.37,27,57.47,67.32,-9.84999999999999,35.1503783763418,30.8994757237077,4.25090265263416,-0.282785007136372,-0.538520463867705,0.255735456731333,-11 to -9,4 to 6,ns,57.47,35.15037837634184,-0.28278500713637167,97,0.34,78,0.07,61,0.19,47,0.04,33,0.1,19,0.11,2,0.15,57.599999999999994,35.379937817921615,-0.2765513779741444,67.32,30.899475723707678,-0.538520463867705,115,0.12,91,0.23,75,0.16,61,0.25,44,0.09,25,0.05,2,0.1,67.39,31.406335348142736,-0.5467625365331761,-9.849999999999994,4.250902652634164,0.25573545673133335,-9.790000000000006,3.9736024697788785,0.27021115855903166,50.84353182100634,61.12310362706776,51.984394907212106,61.11234085335472,-10.279571806061426,-9.138708719855657,-10.268809032348386,-9.127945946142617,-0.4295718060614355,-0.4188090323483955,0.7112912801443336,0.7220540538573736,-0.00623362916222725,0.008242072665471056
252,0.35,143,0.65,112,0.36,141,0.64,129,122.85,133.32,-10.47,14.7860576219627,5.76,9.02605762196266,0.62897090203315,0.583333333333265,0.0456375686998846,-11 to -9,9 to 11,ns,122.85,14.786057621962657,0.6289709020331499,162,0.07,143,0.09,133,0.04,125,0.23,120,0.26,112,0.24,91,0.06999999999999999,122.73,15.823308756388471,0.6302132402401022,133.32,5.76,0.5833333333332654,156,0.04,141,0.09,137,0.15,135,0.18,133,0.19,131,0.24,120,0.11,133.69,7.00813099192645,0.5758792859783585,-10.469999999999999,9.026057621962657,0.045637568699884445,-10.959999999999994,8.815177764462021,0.0543339542617437,122.33803442033722,133.7823433968666,123.0716199590609,133.35781852283503,-11.44430897652937,-10.710723437805697,-11.019784102497809,-10.286198563774136,-0.97430897652937,-0.5497841024978083,-0.2407234378056966,0.1838014362258651,-0.0012423382069522981,0.007454047354906956
271,0.35,126,0.65,84,0.37,126,0.63,114,98.7,118.44,-19.74,20.0327232297559,5.79365169819519,14.2390715315607,0.628970902033145,0.538520463867671,0.0904504381654743,-21 to -19,14 to 16,ns,98.69999999999999,20.03272322975586,0.6289709020331453,143,0.08,121,0.18,110,0.09,103,0.07,96,0.06,89,0.24,76,0.28,98.72999999999999,20.6542271702429,0.6302113581194679,118.44,5.793651698195188,0.538520463867671,134,0.09,122,0.23,120,0.2,118,0.07,116,0.08,114,0.17,108,0.1599999999999999,118.32000000000001,6.815981220631406,0.5330987991540361,-19.74000000000001,14.239071531560672,0.09045043816547427,-19.590000000000018,13.838245949611494,0.0971125589654318,99.3049170724225,118.16419315794315,99.00025929937283,118.42982137164098,-18.859276085520648,-19.163933858570317,-19.124904299218485,-19.429562072268155,0.8807239144793506,0.615095700781513,0.5760661414296813,0.31043792773184364,-0.0012404560863226166,0.005421664713634922
215,0.35,82,0.65,63,0.59,93,0.41,85,69.65,89.72,-20.07,9.06242241346098,3.93466644075454,5.12775597270644,0.628970902033154,-0.365977655713007,0.99494855774616,-21 to -19,4 to 6,ns,69.65,9.062422413460984,0.6289709020331538,101,0.04,80,0.16,73,0.17,71,0.06,69,0.2,65,0.24,52,0.13,69.67,10.209853084153561,0.6306241240740882,89.72,3.93466644075454,-0.3659776557130068,100,0.08,94,0.31,92,0.02,90,0.13,88,0.28,86,0.07,79,0.10999999999999976,90.02999999999999,5.346877593511934,-0.36439987442796695,-20.069999999999993,5.127755972706444,0.9949485577461605,-20.359999999999985,4.862975490641627,0.9950239985020551,69.89565984484075,89.22917085056879,69.78583158781153,89.04728539879628,-19.33351100572804,-19.443339262757263,-19.151625553955526,-19.261453810984747,0.7364889942719586,0.9183744460444743,0.6266607372427373,0.808546189015253,-0.0016532220409344323,-0.0015777812850398254
274,0.45,81,0.55,49,0.39,90,0.61,79,63.4,83.29,-19.89,15.9197989937059,5.36524929523317,10.5545496984728,0.201007563051842,0.451050802457566,-0.250043239405724,-21 to -19,9 to 11,ns,63.400000000000006,15.91979899370592,0.20100756305184228,93,0.13,75,0.23,68,0.11,63,0.14,58,0.03,52,0.09,42,0.27,63.400000000000006,16.835082417380676,0.20057261784637143,83.28999999999999,5.365249295233167,0.45105080245756635,97,0.1,87,0.11,85,0.25,83,0.06,81,0.19,79,0.17,72,0.12,82.96000000000001,6.352826142749383,0.4530719526569232,-19.889999999999986,10.554549698472751,-0.25004323940572404,-19.560000000000002,10.482256274631293,-0.25249933481055176,62.4757506357208,82.64623940740584,62.35679956924935,83.1927248812247,-20.170488771685044,-20.289439838156497,-20.716974245503906,-20.83592531197536,-0.28048877168504305,-0.8269742455039051,-0.3994398381564963,-0.9459253119753583,0.0004349452054708547,-0.002021150199356836
295,0.46,69,0.54,30,0.4,33,0.6,23,47.94,27.0,20.94,19.4374998392283,4.89897948556636,14.5385203536619,0.160514470781025,0.408248290463863,-0.247733819682838,19 to 21,14 to 16,ns,47.940000000000005,19.437499839228295,0.1605144707810251,90,0.07,67,0.21,57,0.08,50,0.11,43,0.23,33,0.17,14,0.12999999999999978,47.75,20.010684645958513,0.15900331097254766,27.0,4.898979485566356,0.4082482904638632,39,0.11,31,0.18,29,0.07,27,0.1,25,0.21,23,0.19,17,0.14000000000000012,26.600000000000005,6.059702963017248,0.41547367489609716,20.940000000000005,14.538520353661939,-0.24773381968283809,21.149999999999995,13.950981682941265,-0.2564703639235495,46.326447116779455,26.290555950788853,46.51652037173855,26.871670705460865,20.035891165990602,20.225964420949698,19.45477641131859,19.644849666277686,-0.9041088340093992,-1.4852235886814107,-0.7140355790503037,-1.2951503337223151,0.0015111598084774358,-0.007225384432233972
273,0.38,89,0.62,62,0.4,62,0.6,46,72.26,52.4,19.86,13.1054339874725,7.83836717690617,5.26706681056636,0.494451386058194,0.408248290463863,0.0862030955943313,19 to 21,4 to 6,ns,72.25999999999999,13.105433987472525,0.49445138605819433,103,0.1,88,0.05,77,0.23,73,0.12,69,0.07,65,0.35,45,0.08,72.35,13.811136810559804,0.49948464968663786,52.4,7.83836717690617,0.40824829046386313,76,0.06,57,0.38,54,0.11,52,0.04,50,0.08,48,0.2,37,0.13,52.65,8.766270586743259,0.4089604620435514,19.859999999999992,5.267066810566355,0.0862030955943312,19.699999999999996,5.044866223816545,0.09052418764308645,71.64630706462937,52.38233941609962,72.12912047935731,52.19467312873739,19.26396764852975,19.746781063257693,19.451633935891977,19.93444735061992,-0.5960323514702495,-0.4083660641080229,-0.11321893674230665,0.07444735061991992,-0.0050332636284435295,-0.000712171579688281
242,0.52,96,0.48,40,0.44,71,0.56,33,69.12,49.72,19.4,27.9775910328248,18.8627039419061,9.11488709091872,-0.0800640769025442,0.241746889207614,-0.321810966110158,19 to 21,9 to 11,ns,69.12,27.977591032824822,-0.08006407690254416,125,0.06,98,0.21,82,0.19,70,0.11,58,0.17,43,0.12,22,0.1399999999999999,69.46,28.420562978238127,-0.08316669086579875,49.72,18.8627039419061,0.241746889207614,78,0.24,66,0.05,58,0.08,51,0.16,45,0.04,38,0.15,26,0.28,49.6,19.74740489279541,0.23991279714155367,19.400000000000006,9.114887090918721,-0.32181096611015814,19.859999999999992,8.673158085442719,-0.3230794880073524,66.58356468425106,48.06857947678939,65.7986913650642,48.630188722652605,18.51498520746167,17.730111888274813,17.953375961598454,17.168502642411596,-0.8850147925383283,-1.446624038401545,-1.6698881117251858,-2.2314973575884025,0.0031026139632545913,0.0018340920660603333
289,0.35,79,0.65,55,0.36,62,0.64,48,63.4,53.04,10.36,11.4472704170033,6.72,4.72727041700335,0.628970902033148,0.583333333333337,0.0456375686998107,9 to 11,4 to 6,ns,63.4,11.447270417003347,0.6289709020331481,104,0.03,80,0.12,71,0.06,65,0.25,62,0.24,56,0.22,38,0.08000000000000011,63.470000000000006,12.277992506920668,0.6221579963268787,53.04,6.72,0.5833333333333375,76,0.05,60,0.13,55,0.3,53,0.23,51,0.03,49,0.11,40,0.15000000000000002,53.21000000000001,7.823419968274744,0.5846239611536987,10.36,4.727270417003347,0.045637568699810616,10.259999999999998,4.454572538645924,0.03753403517317999,63.71153522766716,53.287820258397566,63.57157674249876,53.08412160997418,10.423714969269597,10.283756484101197,10.62741361769298,10.48745513252458,0.06371496926959708,0.26741361769298067,-0.07624351589880263,0.12745513252458096,0.0068129057062693565,-0.0012906278203612676
291,0.36,129,0.64,17,0.35,108,0.65,15,57.32,47.55,9.77,53.76,44.358172865888,9.40182713411203,0.583333333333333,0.628970902033151,-0.0456375686998176,9 to 11,9 to 11,ns,57.32,53.76,0.5833333333333336,156,0.13,122,0.06,88,0.21,59,0.1,34,0.08,13,0.18,2,0.24,57.51999999999999,53.351378613865265,0.5807825240623831,47.55,44.35817286588797,0.6289709020331511,124,0.17,92,0.09,62,0.19,37,0.05,14,0.32,7,0.03,2,0.15,47.98,44.01362970717139,0.6288553663708597,9.770000000000003,9.401827134112025,-0.0456375686998175,9.539999999999992,9.337748906693875,-0.04807284230847664,57.956002385564574,47.99814551952089,57.67297287979344,48.214859877182704,9.957856866043684,9.674827360272552,9.74114250838187,9.458113002610737,0.1878568660436848,-0.02885749161812967,-0.09517263972744772,-0.3118869973892622,0.002550809270950527,0.00011553566229138834
